no;Lat;Lon;Fare;Time;CabID
5503;37.78023;-122.48337;0;1211464061;30788
5504;37.78003;-122.48802;0;1211464126;30788
5505;37.77978;-122.49322;0;1211464181;30788
5506;37.7795;-122.50152;0;1211464252;30788
5507;37.77942;-122.49919;0;1211464312;30788
5508;37.77966;-122.49347;0;1211464362;30788
5509;37.78005;-122.48397;0;1211464422;30788
5510;37.78055;-122.47311;0;1211464484;30788
5511;37.78107;-122.46152;0;1211464542;30788
5512;37.78191;-122.45107;0;1211464602;30788
5513;37.78225;-122.44816;0;1211464622;30788
5514;37.78237;-122.44727;0;1211464682;30788
5515;37.7812;-122.45099;0;1211464742;30788
5516;37.78136;-122.45093;0;1211464802;30788
5517;37.78137;-122.45092;1;1211464847;30788
5518;37.78241;-122.44746;1;1211464907;30788
5519;37.78426;-122.4335;1;1211464963;30788
5520;37.78532;-122.42484;1;1211465028;30788
5521;37.7846;-122.423;1;1211465084;30788
5522;37.79218;-122.42443;1;1211465143;30788
5523;37.79963;-122.42584;1;1211465203;30788
5524;37.80063;-122.42604;1;1211465263;30788
5525;37.80103;-122.42602;1;1211465283;30788
5526;37.80135;-122.4243;1;1211465343;30788
5527;37.80211;-122.41937;1;1211465403;30788
5528;37.80211;-122.41859;1;1211465463;30788
5529;37.80247;-122.41607;1;1211465523;30788
5530;37.80249;-122.41552;1;1211465578;30788
5531;37.80249;-122.41552;0;1211465580;30788
5532;37.80262;-122.41481;0;1211465645;30788
5533;37.80506;-122.41695;0;1211465711;30788
5534;37.80485;-122.41994;0;1211465760;30788
5535;37.80382;-122.4276;0;1211465820;30788
5536;37.80163;-122.42988;0;1211465884;30788
5537;37.80105;-122.4346;0;1211465945;30788
5538;37.80058;-122.43951;0;1211466000;30788
5539;37.80322;-122.44008;0;1211466060;30788
5540;37.80322;-122.44006;0;1211466120;30788
5541;37.80322;-122.44007;0;1211466176;30788
5542;37.80321;-122.44006;0;1211466250;30788
5543;37.80322;-122.44004;1;1211466269;30788
5544;37.80033;-122.43951;1;1211466330;30788
5545;37.79681;-122.43883;1;1211466389;30788
5546;37.79255;-122.43796;1;1211466451;30788
5547;37.78961;-122.43569;1;1211466511;30788
5548;37.78889;-122.43375;1;1211466572;30788
5549;37.78991;-122.42576;1;1211466632;30788
5550;37.79035;-122.42278;1;1211466693;30788
5551;37.79092;-122.41804;1;1211466753;30788
5552;37.79171;-122.41203;1;1211466814;30788
5553;37.79217;-122.408;1;1211466875;30788
5554;37.79255;-122.40522;1;1211466939;30788
5555;37.79255;-122.40524;1;1211466996;30788
5556;37.79263;-122.40451;0;1211467008;30788
5557;37.79295;-122.4037;0;1211467071;30788
5558;37.79291;-122.40323;0;1211467129;30788
5559;37.79271;-122.40323;1;1211467157;30788
5560;37.79235;-122.40742;1;1211467217;30788
5561;37.79187;-122.41071;1;1211467278;30788
5562;37.79144;-122.41403;1;1211467338;30788
5563;37.79091;-122.41898;1;1211467399;30788
5564;37.79036;-122.4231;1;1211467459;30788
5565;37.79104;-122.4241;1;1211467520;30788
5566;37.79603;-122.42516;1;1211467580;30788
5567;37.80097;-122.42766;1;1211467641;30788
5568;37.80038;-122.43242;1;1211467678;30788
5569;37.79974;-122.43753;1;1211467738;30788
5570;37.79915;-122.44234;1;1211467798;30788
5571;37.79915;-122.44234;1;1211467813;30788
5572;37.79984;-122.44633;1;1211467858;30788
5573;37.8034;-122.45252;1;1211467918;30788
5574;37.80188;-122.4547;1;1211467979;30788
5575;37.8018;-122.45472;1;1211468026;30788
5576;37.8018;-122.45472;0;1211468028;30788
5577;37.80091;-122.45468;0;1211468088;30788
5578;37.79932;-122.4527;0;1211468116;30788
5579;37.79844;-122.44752;0;1211468196;30788
5580;37.79936;-122.446;0;1211468256;30788
5581;37.79872;-122.44454;0;1211468321;30788
5582;37.79887;-122.4426;0;1211468377;30788
5583;37.80003;-122.44239;0;1211468437;30788
5584;37.80008;-122.44205;0;1211468503;30788
5585;37.80013;-122.44207;0;1211468564;30788
5586;37.80014;-122.44207;0;1211468623;30788
5587;37.80011;-122.44198;0;1211468679;30788
5588;37.80011;-122.44192;0;1211468749;30788
5589;37.80011;-122.44193;0;1211468800;30788
5590;37.80011;-122.44193;0;1211468860;30788
5591;37.8001;-122.44193;0;1211468920;30788
5592;37.8001;-122.44193;1;1211468926;30788
5593;37.79934;-122.43969;1;1211468986;30788
5594;37.79974;-122.43677;1;1211469052;30788
5595;37.80081;-122.4279;1;1211469106;30788
5596;37.79691;-122.42704;1;1211469166;30788
5597;37.79449;-122.4266;1;1211469231;30788
5598;37.79227;-122.42603;1;1211469286;30788
5599;37.7897;-122.42564;1;1211469346;30788
5600;37.78727;-122.42514;1;1211469406;30788
5601;37.78174;-122.42395;1;1211469467;30788
5602;37.77813;-122.42321;1;1211469527;30788
5603;37.77804;-122.4233;1;1211469552;30788
5604;37.7761;-122.42215;1;1211469613;30788
5605;37.77628;-122.42141;1;1211469673;30788
5606;37.77657;-122.42017;1;1211469738;30788
5607;37.77644;-122.41753;1;1211469794;30788
5608;37.77897;-122.41121;1;1211469854;30788
5609;37.78261;-122.40657;1;1211469914;30788
5610;37.7815;-122.40527;1;1211469969;30788
5611;37.78152;-122.40528;0;1211469972;30788
5612;37.78333;-122.40726;0;1211470037;30788
5613;37.78547;-122.40884;0;1211470094;30788
5614;37.78539;-122.41052;0;1211470154;30788
5615;37.78432;-122.41736;0;1211470214;30788
5616;37.78576;-122.41973;0;1211470274;30788
5617;37.78742;-122.42008;0;1211470295;30788
5618;37.78938;-122.42045;0;1211470359;30788
5619;37.79049;-122.42068;1;1211470384;30788
5620;37.79071;-122.41939;1;1211470405;30788
5621;37.79108;-122.41672;1;1211470466;30788
5622;37.79157;-122.41235;1;1211470526;30788
5623;37.79238;-122.40646;1;1211470586;30788
5624;37.79206;-122.40293;1;1211470646;30788
5625;37.78954;-122.40097;1;1211470711;30788
5626;37.79121;-122.39963;1;1211470766;30788
5627;37.79124;-122.3993;1;1211470799;30788
5628;37.79124;-122.3993;0;1211470801;30788
5629;37.78925;-122.39761;0;1211470847;30788
5630;37.7863;-122.40181;0;1211470916;30788
5631;37.78821;-122.40384;0;1211470967;30788
5632;37.79044;-122.40347;0;1211471027;30788
5633;37.79247;-122.40612;0;1211471087;30788
5634;37.79218;-122.40833;1;1211471119;30788
5635;37.79192;-122.41068;1;1211471179;30788
5636;37.79104;-122.41724;1;1211471240;30788
5637;37.78946;-122.41712;1;1211471300;30788
5638;37.78548;-122.41644;1;1211471360;30788
5639;37.78015;-122.41516;1;1211471426;30788
5640;37.77733;-122.41311;1;1211471481;30788
5641;37.77385;-122.40876;1;1211471546;30788
5642;37.77157;-122.41142;1;1211471611;30788
5643;37.76676;-122.4133;1;1211471664;30788
5644;37.76548;-122.41226;1;1211471728;30788
5645;37.76479;-122.40755;1;1211471783;30788
5646;37.75986;-122.40704;1;1211471843;30788
5647;37.75632;-122.40673;1;1211471903;30788
5648;37.75593;-122.40677;1;1211471934;30788
5649;37.75593;-122.40677;0;1211471938;30788
5650;37.75593;-122.40677;0;1211472003;30788
5651;37.75448;-122.40786;0;1211472041;30788
5652;37.75431;-122.41101;0;1211472101;30788
5653;37.75403;-122.41567;0;1211472202;30788
5654;37.7528;-122.41638;0;1211472262;30788
5655;37.75273;-122.41845;0;1211472322;30788
5656;37.75233;-122.41851;0;1211472383;30788
5657;37.7523;-122.41848;0;1211472409;30788
5658;37.75231;-122.41851;1;1211472464;30788
5659;37.75233;-122.41843;1;1211472521;30788
5660;37.75234;-122.41844;0;1211472523;30788
5661;37.75239;-122.41846;1;1211472529;30788
5662;37.75524;-122.41657;1;1211472585;30788
5663;37.7525;-122.41631;1;1211472645;30788
5664;37.74839;-122.41594;1;1211472705;30788
5665;37.74814;-122.41506;1;1211472765;30788
5666;37.74884;-122.40586;1;1211472825;30788
5667;37.73866;-122.40818;1;1211472886;30788
5668;37.7287;-122.40338;1;1211472926;30788
5669;37.71569;-122.39862;1;1211472978;30788
5670;37.70258;-122.39385;1;1211473047;30788
5671;37.68936;-122.39088;1;1211473079;30788
5672;37.67614;-122.3889;1;1211473139;30788
5673;37.66515;-122.39771;1;1211473203;30788
5674;37.66008;-122.39636;1;1211473261;30788
5675;37.65876;-122.39863;1;1211473321;30788
5676;37.65876;-122.39863;1;1211473370;30788
5677;37.65876;-122.39863;0;1211473372;30788
5678;37.66025;-122.39606;0;1211473432;30788
5679;37.66235;-122.39784;0;1211473457;30788
5680;37.66265;-122.39954;0;1211473528;30788
5681;37.65213;-122.40706;0;1211473578;30788
5682;37.63864;-122.40526;0;1211473626;30788
5683;37.6253;-122.40198;0;1211473681;30788
5684;37.61418;-122.3944;0;1211473742;30788
5685;37.61636;-122.3862;0;1211474035;30788
5686;37.61651;-122.38602;0;1211474109;30788
5687;37.6165;-122.38603;0;1211474166;30788
5688;37.61651;-122.38603;0;1211474216;30788
5689;37.61651;-122.38602;0;1211474276;30788
5690;37.61651;-122.38601;0;1211474341;30788
5691;37.61651;-122.38601;0;1211474401;30788
5692;37.6165;-122.38601;0;1211474462;30788
5693;37.6165;-122.38601;0;1211474527;30788
5694;37.6165;-122.38601;0;1211474582;30788
5695;37.61651;-122.38601;0;1211474642;30788
5696;37.61652;-122.386;0;1211474698;30788
5697;37.61652;-122.386;0;1211474758;30788
5698;37.61652;-122.38599;0;1211474818;30788
5699;37.61651;-122.386;0;1211474879;30788
5700;37.61651;-122.38601;0;1211474939;30788
5701;37.61651;-122.38601;0;1211475000;30788
5702;37.61651;-122.386;0;1211475068;30788
5703;37.61651;-122.386;0;1211475119;30788
5704;37.61651;-122.38601;0;1211475179;30788
5705;37.61652;-122.38601;0;1211475239;30788
5706;37.61649;-122.38603;0;1211475302;30788
5707;37.61648;-122.38604;0;1211475357;30788
5708;37.61648;-122.38602;0;1211475417;30788
5709;37.61649;-122.38601;0;1211475477;30788
5710;37.6165;-122.38601;0;1211475500;30788
5711;37.61652;-122.38602;0;1211475560;30788
5712;37.61653;-122.38602;0;1211475620;30788
5713;37.61653;-122.38602;0;1211475683;30788
5714;37.61653;-122.38602;0;1211475740;30788
5715;37.61653;-122.38602;0;1211475801;30788
5716;37.61653;-122.38602;0;1211475861;30788
5717;37.61653;-122.38604;0;1211475922;30788
5718;37.61653;-122.38604;0;1211475965;30788
5719;37.61653;-122.38604;0;1211476020;30788
5720;37.61654;-122.38606;0;1211476080;30788
5721;37.61654;-122.38606;0;1211476140;30788
5722;37.61654;-122.38606;0;1211476211;30788
5723;37.61612;-122.38815;1;1211477574;30788
5724;37.61732;-122.39842;1;1211477634;30788
5725;37.63109;-122.40256;1;1211477670;30788
5726;37.64424;-122.40618;1;1211477719;30788
5727;37.65768;-122.40567;1;1211477760;30788
5728;37.66786;-122.39457;1;1211477804;30788
5729;37.68047;-122.38866;1;1211477860;30788
5730;37.69404;-122.39168;1;1211477896;30788
5731;37.70741;-122.39469;1;1211477942;30788
5732;37.72032;-122.39976;1;1211477995;30788
5733;37.73305;-122.40484;1;1211478039;30788
5734;37.74438;-122.39561;1;1211478099;30788
5735;37.75796;-122.39221;1;1211478157;30788
5736;37.77098;-122.39783;1;1211478199;30788
5737;37.77612;-122.39427;1;1211478260;30788
5738;37.77878;-122.39108;1;1211478320;30788
5739;37.78251;-122.38808;1;1211478384;30788
5740;37.78891;-122.38793;1;1211478440;30788
5741;37.79121;-122.39267;1;1211478501;30788
5742;37.7921;-122.39523;1;1211478562;30788
5743;37.79318;-122.39968;1;1211478622;30788
5744;37.79261;-122.40345;1;1211478682;30788
5745;37.79261;-122.40345;1;1211478706;30788
5746;37.79232;-122.40336;1;1211478775;30788
5747;37.79262;-122.40347;1;1211478824;30788
5748;37.79262;-122.40346;0;1211478826;30788
5749;37.79188;-122.40706;0;1211478887;30788
5750;37.7919;-122.41051;0;1211478947;30788
5751;37.79115;-122.41666;0;1211479008;30788
5752;37.79171;-122.4209;0;1211479068;30788
5753;37.79436;-122.42147;0;1211479128;30788
5754;37.79832;-122.42224;0;1211479188;30788
5755;37.79841;-122.42666;0;1211479253;30788
5756;37.79799;-122.42868;0;1211479304;30788
5757;37.79782;-122.43038;0;1211479360;30788
5758;37.79738;-122.43373;0;1211479420;30788
5759;37.79873;-122.43582;0;1211479482;30788
5760;37.79953;-122.43598;0;1211479542;30788
5761;37.80083;-122.43657;0;1211479603;30788
5762;37.80082;-122.43658;1;1211479616;30788
5763;37.79847;-122.43745;1;1211479670;30788
5764;37.79539;-122.43681;1;1211479730;30788
5765;37.79463;-122.43334;1;1211479790;30788
5766;37.7954;-122.42652;1;1211479851;30788
5767;37.7957;-122.42361;1;1211479911;30788
5768;37.79739;-122.41014;1;1211480032;30788
5769;37.79731;-122.40592;1;1211480092;30788
5770;37.79423;-122.40331;1;1211480153;30788
5771;37.79457;-122.40472;1;1211480214;30788
5772;37.79508;-122.40474;1;1211480250;30788
5773;37.79508;-122.40474;0;1211480252;30788
5774;37.79508;-122.40474;1;1211480256;30788
5775;37.79571;-122.40347;1;1211480316;30788
5776;37.79526;-122.40276;1;1211480376;30788
5777;37.79308;-122.40301;1;1211480437;30788
5778;37.7893;-122.40202;1;1211480514;30788
5779;37.78788;-122.40103;1;1211480582;30788
5780;37.78542;-122.39945;1;1211480647;30788
5781;37.78233;-122.40426;1;1211480703;30788
5782;37.78238;-122.40429;0;1211480718;30788
5783;37.78056;-122.40645;0;1211480778;30788
5784;37.7791;-122.41078;0;1211480837;30788
5785;37.77924;-122.41094;0;1211480858;30788
5786;37.77922;-122.41422;0;1211480918;30788
5787;37.77845;-122.41522;0;1211480978;30788
5788;37.77583;-122.41113;0;1211481038;30788
5789;37.77346;-122.40886;0;1211481066;30788
5790;37.77169;-122.41102;0;1211481132;30788
5791;37.77169;-122.41102;1;1211481134;30788
5792;37.76973;-122.4149;1;1211481195;30788
5793;37.76982;-122.41738;1;1211481255;30788
5794;37.76977;-122.42442;1;1211481315;30788
5795;37.76919;-122.42686;1;1211481376;30788
5796;37.76644;-122.43046;1;1211481435;30788
5797;37.76313;-122.43452;1;1211481496;30788
5798;37.76225;-122.43933;1;1211481556;30788
5799;37.76189;-122.44583;1;1211481616;30788
5800;37.76002;-122.44703;1;1211481677;30788
5801;37.75568;-122.45481;1;1211481737;30788
5802;37.75506;-122.45641;1;1211481797;30788
5803;37.75506;-122.45641;1;1211481850;30788
5804;37.75505;-122.45642;1;1211481910;30788
5805;37.75447;-122.45672;0;1211481941;30788
5806;37.75517;-122.46149;0;1211481997;30788
5807;37.75737;-122.46191;0;1211482033;30788
5808;37.75857;-122.46364;0;1211482089;30788
5809;37.75842;-122.46661;0;1211482149;30788
5810;37.75881;-122.4714;0;1211482209;30788
5811;37.75803;-122.47548;0;1211482270;30788
5812;37.75786;-122.47965;0;1211482335;30788
5813;37.75473;-122.4819;0;1211482404;30788
5814;37.75386;-122.48654;0;1211482451;30788
5815;37.75361;-122.49074;0;1211482511;30788
5816;37.75353;-122.49069;0;1211482572;30788
5817;37.75354;-122.49069;0;1211482637;30788
5818;37.75353;-122.4907;0;1211482692;30788
5819;37.75352;-122.49072;0;1211482765;30788
5820;37.75353;-122.49072;0;1211482812;30788
5821;37.75354;-122.49072;0;1211482872;30788
5822;37.75354;-122.49072;0;1211482937;30788
5823;37.75353;-122.49072;0;1211482993;30788
5824;37.75354;-122.49071;0;1211483053;30788
5825;37.75355;-122.4907;0;1211483114;30788
5826;37.75353;-122.49071;0;1211483176;30788
5827;37.75353;-122.49069;0;1211483236;30788
5828;37.75353;-122.4907;0;1211483367;30788
5829;37.75353;-122.4907;0;1211483427;30788
5830;37.75361;-122.48939;0;1211483477;30788
5831;37.75355;-122.49344;0;1211483552;30788
5832;37.7534;-122.49682;0;1211483597;30788
5833;37.75568;-122.50129;0;1211483853;30788
5834;37.76009;-122.50158;0;1211483903;30788
5835;37.76431;-122.50173;0;1211483958;30788
5836;37.76456;-122.49614;0;1211484018;30788
5837;37.76497;-122.48605;0;1211484078;30788
5838;37.76531;-122.47842;0;1211484138;30788
5839;37.7635;-122.47803;0;1211484198;30788
5840;37.76353;-122.47754;0;1211484259;30788
5841;37.76379;-122.4771;0;1211484320;30788
5842;37.7722;-122.47874;0;1211484380;30788
5843;37.77428;-122.47129;0;1211484440;30788
5844;37.77675;-122.47512;0;1211484502;30788
5845;37.77642;-122.48153;0;1211484562;30788
5846;37.77628;-122.48537;0;1211484624;30788
5847;37.77594;-122.49252;0;1211484683;30788
5848;37.77567;-122.49843;0;1211484744;30788
5849;37.77868;-122.50072;0;1211484812;30788
5850;37.77963;-122.49282;0;1211484864;30788
5851;37.77976;-122.4901;0;1211484925;30788
5852;37.77993;-122.48696;0;1211484946;30788
5853;37.78025;-122.48032;0;1211485006;30788
5854;37.78055;-122.47262;0;1211485069;30788
5855;37.78079;-122.46771;0;1211485126;30788
5856;37.78105;-122.46124;0;1211485187;30788
5857;37.78107;-122.46127;1;1211485215;30788
5858;37.78126;-122.45723;1;1211485275;30788
5859;37.7774;-122.45522;1;1211485335;30788
5860;37.77511;-122.4547;1;1211485395;30788
5861;37.77325;-122.45434;1;1211485455;30788
5862;37.76923;-122.45362;1;1211485515;30788
5863;37.765;-122.4527;1;1211485575;30788
5864;37.76398;-122.45618;1;1211485636;30788
5865;37.7636;-122.45724;1;1211485686;30788
5866;37.76342;-122.45735;1;1211485770;30788
5867;37.7629;-122.4594;1;1211485825;30788
5868;37.7627;-122.46037;0;1211485842;30788
5869;37.7625;-122.46119;0;1211485863;30788
5870;37.76256;-122.46109;0;1211485924;30788
5871;37.76325;-122.45853;0;1211485984;30788
5872;37.76375;-122.45672;0;1211486045;30788
5873;37.76367;-122.45669;0;1211486085;30788
5874;37.76364;-122.45666;0;1211486146;30788
5875;37.76361;-122.45664;1;1211486157;30788
5876;37.76397;-122.45566;0;1211486180;30788
5877;37.76444;-122.45301;0;1211486204;30788
5878;37.76393;-122.45633;0;1211486264;30788
5879;37.76372;-122.45707;1;1211486304;30788
5880;37.76444;-122.45304;1;1211486364;30788
5881;37.76624;-122.45303;1;1211486424;30788
5882;37.77111;-122.45349;1;1211486484;30788
5883;37.77244;-122.44342;1;1211486545;30788
5884;37.77328;-122.43607;1;1211486610;30788
5885;37.77442;-122.42739;1;1211486665;30788
5886;37.77714;-122.42141;1;1211486730;30788
5887;37.78078;-122.42145;1;1211486786;30788
5888;37.78071;-122.42143;1;1211486831;30788
5889;37.78071;-122.42143;0;1211486833;30788
5890;37.78069;-122.42142;0;1211486895;30788
5891;37.78066;-122.42139;0;1211486968;30788
5892;37.78143;-122.41887;0;1211487016;30788
5893;37.78569;-122.41967;0;1211487076;30788
5894;37.78817;-122.42021;0;1211487137;30788
5895;37.78916;-122.42185;0;1211487197;30788
5896;37.78686;-122.42517;0;1211487257;30788
5897;37.77938;-122.42366;0;1211487318;30788
5898;37.77728;-122.42318;0;1211487383;30788
5899;37.77529;-122.42755;0;1211487433;30788
5900;37.7753;-122.42761;0;1211487454;30788
5901;37.77446;-122.42761;0;1211487514;30788
5902;37.7722;-122.42986;0;1211487574;30788
5903;37.77211;-122.43066;0;1211487634;30788
5904;37.77212;-122.43074;0;1211487694;30788
5905;37.77212;-122.43075;0;1211487754;30788
5906;37.77215;-122.43077;0;1211487824;30788
5907;37.77215;-122.43072;1;1211487827;30788
5908;37.77214;-122.43071;0;1211487828;30788
5909;37.77171;-122.43378;0;1211487888;30788
5910;37.77137;-122.4366;0;1211487948;30788
5911;37.77068;-122.44197;0;1211488013;30788
5912;37.77027;-122.44492;0;1211488040;30788
5913;37.76988;-122.44834;0;1211488070;30788
5914;37.76956;-122.45095;0;1211488142;30788
5915;37.76951;-122.45088;0;1211488192;30788
5916;37.76992;-122.44791;0;1211488252;30788
5917;37.7701;-122.44638;1;1211488292;30788
5918;37.77042;-122.44389;1;1211488352;30788
5919;37.77124;-122.43759;1;1211488416;30788
5920;37.77144;-122.43564;1;1211488472;30788
5921;37.77287;-122.43226;1;1211488532;30788
5922;37.77731;-122.43321;1;1211488592;30788
5923;37.78001;-122.43372;1;1211488652;30788
5924;37.78376;-122.43449;1;1211488712;30788
5925;37.78623;-122.435;1;1211488774;30788
5926;37.78814;-122.43531;1;1211488834;30788
5927;37.79012;-122.43577;1;1211488895;30788
5928;37.79353;-122.4364;1;1211488960;30788
5929;37.7966;-122.4373;1;1211489020;30788
5930;37.79702;-122.43585;1;1211489077;30788
5931;37.79702;-122.43586;0;1211489080;30788
5932;37.79801;-122.4356;0;1211489140;30788
5933;37.79804;-122.43558;1;1211489173;30788
5934;37.79649;-122.4337;1;1211489234;30788
5935;37.79359;-122.43304;1;1211489293;30788
5936;37.79331;-122.42819;1;1211489354;30788
5937;37.7946;-122.42514;1;1211489414;30788
5938;37.79551;-122.42432;1;1211489474;30788
5939;37.79607;-122.42027;1;1211489538;30788
5940;37.7974;-122.4104;1;1211489597;30788
5941;37.7967;-122.40504;1;1211489654;30788
5942;37.79478;-122.40329;1;1211489715;30788
5943;37.79386;-122.40284;1;1211489741;30788
5944;37.79365;-122.40271;1;1211489801;30788
5945;37.79362;-122.4027;0;1211489818;30788
5946;37.79364;-122.40273;1;1211489828;30788
5947;37.79488;-122.40382;1;1211489887;30788
5948;37.79671;-122.40519;1;1211489948;30788
5949;37.79803;-122.40683;1;1211490003;30788
5950;37.79903;-122.40829;1;1211490063;30788
5951;37.80217;-122.41291;1;1211490123;30788
5952;37.80316;-122.41804;1;1211490183;30788
5953;37.80221;-122.42134;1;1211490243;30788
5954;37.8013;-122.4243;1;1211490303;30788
5955;37.79603;-122.42363;1;1211490364;30788
5956;37.79597;-122.42358;0;1211490374;30788
5957;37.7956;-122.42477;0;1211490434;30788
5958;37.79472;-122.42661;0;1211490495;30788
5959;37.79332;-122.42806;0;1211490553;30788
5960;37.79307;-122.43036;1;1211490587;30788
5961;37.79348;-122.42681;1;1211490647;30788
5962;37.79144;-122.42573;1;1211490707;30788
5963;37.79025;-122.42336;1;1211490768;30788
5964;37.79069;-122.41956;1;1211490828;30788
5965;37.7912;-122.41598;1;1211490889;30788
5966;37.79187;-122.41096;1;1211490949;30788
5967;37.79201;-122.40888;1;1211491010;30788
5968;37.79141;-122.40739;1;1211491070;30788
5969;37.79079;-122.4072;0;1211491081;30788
5970;37.79165;-122.40433;0;1211491145;30788
5971;37.79537;-122.40513;0;1211491209;30788
5972;37.79723;-122.40668;0;1211491263;30788
5973;37.79865;-122.40769;0;1211491323;30788
5974;37.80068;-122.41076;0;1211491392;30788
5975;37.80427;-122.41588;0;1211491443;30788
5976;37.80631;-122.41542;0;1211491510;30788
5977;37.80734;-122.40893;0;1211491563;30788
5978;37.80836;-122.4098;0;1211491623;30788
5979;37.80837;-122.40981;1;1211491658;30788
5980;37.8084;-122.41078;1;1211491718;30788
5981;37.80786;-122.4124;1;1211491783;30788
5982;37.80621;-122.41692;1;1211491845;30788
5983;37.80558;-122.42189;1;1211491900;30788
5984;37.80417;-122.42548;1;1211491966;30788
5985;37.80353;-122.43054;1;1211492026;30788
5986;37.80593;-122.43516;1;1211492084;30788
5987;37.80622;-122.43931;1;1211492144;30788
5988;37.80545;-122.44537;1;1211492205;30788
5989;37.80489;-122.44725;1;1211492265;30788
5990;37.80165;-122.44806;1;1211492326;30788
5991;37.80166;-122.44803;1;1211492386;30788
5992;37.80166;-122.44805;1;1211492448;30788
5993;37.80166;-122.44805;0;1211492462;30788
5994;37.80105;-122.4448;0;1211492515;30788
5995;37.80018;-122.44132;0;1211492576;30788
5996;37.80044;-122.4393;0;1211492628;30788
5997;37.80076;-122.43664;0;1211492669;30788
5998;37.80022;-122.43607;0;1211492720;30788
5999;37.79923;-122.43386;0;1211492790;30788
6000;37.7997;-122.43022;0;1211492813;30788
6001;37.79999;-122.42782;0;1211492841;30788
6002;37.79816;-122.42732;0;1211492900;30788
6003;37.79542;-122.42694;0;1211492961;30788
6004;37.79375;-122.42666;0;1211493021;30788
6005;37.78953;-122.42571;0;1211493081;30788
6006;37.78636;-122.42464;0;1211493141;30788
6007;37.78386;-122.42434;0;1211493207;30788
6008;37.77872;-122.42334;0;1211493261;30788
6009;37.77754;-122.42311;0;1211493321;30788
6010;37.77575;-122.42276;0;1211493365;30788
6011;37.77417;-122.42248;0;1211493424;30788
6012;37.77033;-122.42023;0;1211493485;30788
6013;37.76862;-122.42025;0;1211493545;30788
6014;37.76857;-122.42032;0;1211493607;30788
6015;37.76853;-122.42026;0;1211493667;30788
6016;37.76856;-122.42022;0;1211493728;30788
6017;37.76857;-122.42022;0;1211493788;30788
6018;37.76859;-122.42022;0;1211493849;30788
6019;37.76862;-122.42019;0;1211493914;30788
6020;37.76856;-122.42023;0;1211493969;30788
6021;37.76858;-122.42023;0;1211494041;30788
6022;37.76841;-122.41802;0;1211494094;30788
6023;37.76535;-122.41641;0;1211494150;30788
6024;37.76147;-122.41606;0;1211494211;30788
6025;37.75808;-122.41572;0;1211494271;30788
6026;37.75424;-122.41536;0;1211494331;30788
6027;37.74949;-122.41491;0;1211494392;30788
6028;37.74828;-122.41164;0;1211494452;30788
6029;37.74886;-122.40637;0;1211494513;30788
6030;37.74971;-122.39699;0;1211494573;30788
6031;37.75193;-122.39501;0;1211494694;30788
6032;37.75193;-122.39501;0;1211494754;30788
6033;37.75193;-122.39501;0;1211494814;30788
6034;37.75194;-122.39501;0;1211494843;30788
6035;37.75188;-122.39511;0;1211494903;30788
6036;37.75186;-122.39511;0;1211494964;30788
6037;37.75186;-122.39512;0;1211495024;30788
6038;37.75179;-122.39522;0;1211495085;30788
6039;37.75174;-122.39527;0;1211495146;30788
6040;37.75161;-122.39528;0;1211495211;30788
6041;37.75158;-122.3953;0;1211495271;30788
6042;37.75134;-122.39466;0;1211576162;30788
6043;37.75137;-122.39461;0;1211576225;30788
6044;37.75141;-122.39462;0;1211576285;30788
6045;37.75143;-122.3946;0;1211576341;30788
6046;37.7515;-122.39362;0;1211576406;30788
6047;37.75151;-122.39366;0;1211576466;30788
6048;37.75152;-122.39356;0;1211576521;30788
6049;37.7515;-122.39356;0;1211576591;30788
6050;37.75149;-122.39356;0;1211576642;30788
6051;37.75158;-122.39359;0;1211576701;30788
6052;37.75137;-122.39501;0;1211576762;30788
6053;37.75139;-122.39496;0;1211576822;30788
6054;37.75137;-122.39497;0;1211576883;30788
6055;37.75139;-122.39497;0;1211576944;30788
6056;37.75139;-122.39497;0;1211577006;30788
6057;37.75139;-122.39496;0;1211577080;30788
6058;37.75139;-122.39496;0;1211577130;30788
6059;37.75139;-122.39496;0;1211577185;30788
6060;37.75139;-122.39497;0;1211577245;30788
6061;37.75139;-122.39496;0;1211577309;30788
6062;37.75139;-122.39495;0;1211577369;30788
6063;37.75139;-122.39495;0;1211577429;30788
6064;37.75138;-122.39495;0;1211577485;30788
6065;37.75138;-122.39496;0;1211577549;30788
6066;37.75138;-122.39495;0;1211577606;30788
6067;37.75137;-122.39494;0;1211577666;30788
6068;37.75138;-122.39492;0;1211577730;30788
6069;37.75138;-122.39492;0;1211577792;30788
6070;37.75137;-122.39494;0;1211577847;30788
6071;37.75137;-122.39495;0;1211577908;30788
6072;37.75137;-122.39496;0;1211577968;30788
6073;37.75137;-122.39494;0;1211578008;30788
6074;37.75021;-122.39533;0;1211578069;30788
6075;37.75238;-122.39538;0;1211578129;30788
6076;37.75268;-122.39087;0;1211578179;30788
6077;37.76463;-122.39293;0;1211578239;30788
6078;37.76925;-122.39715;0;1211578301;30788
6079;37.77112;-122.39746;0;1211578366;30788
6080;37.77327;-122.39921;0;1211578421;30788
6081;37.77645;-122.39871;0;1211578487;30788
6082;37.77678;-122.39537;0;1211578542;30788
6083;37.7783;-122.39316;0;1211578603;30788
6084;37.77895;-122.39223;0;1211578663;30788
